filename,object_id,clase_real,contour_index,area,perimeter,area_norm,perimeter_norm,aspect_ratio,extent,solidity,circularity,num_holes,hole_area_ratio,num_vertices_rdp,vertices_perimeter_ratio,hu1,hu2,hu3,hu4,hu5,hu6
tornillo26.jpg,0,tornillo,86,22329.5,2245.3333740234375,0.08518028259277344,4.385416746139526,1.7132053929391287,0.36457516980146293,0.691776259739455,0.055657949093870625,0,0.0,8,0.003562945303603051,0.5149935149349609,1.2997799749207561,2.231574541434976,3.066618359477206,5.715717574559121,3.716510961153577
tornillo27.jpg,0,tornillo,66,23138.5,2236.789217233658,0.08826637268066406,4.368728939909488,1.6429940942982184,0.44911684782608696,0.6955600312631516,0.05811589688828354,0,0.0,9,0.004023624546585897,0.5213751653266804,1.3142798800487625,2.290906773942215,3.161053547583605,5.888274122549182,3.819030920514047
tornillo28.jpg,0,tornillo,94,23437.5,2321.2156225442886,0.08940696716308594,4.533624262781814,1.6537865907580014,0.37141068711967545,0.7025103034844511,0.05466258672701237,0,0.0,5,0.0021540437482147783,0.5198236199272269,1.306405871667937,2.2964890989059463,3.1171719604530925,5.824322819780856,3.770603296100957
tornillo29.jpg,0,tornillo,50,12513.5,1614.9271771907806,0.04773521423339844,3.1541546429507434,1.5401275842343343,0.38640995553359686,0.689107329698772,0.06029520492322186,0,0.0,8,0.004953783745169404,0.5790366850406835,1.5000059366014156,2.4130742002636527,3.1873547697365825,5.98865189600996,3.9378527651489716
tornillo30.jpg,0,tornillo,35,11404.0,1300.327111005783,0.0435028076171875,2.53970138868317,1.4705882352941178,0.5399621212121212,0.6942651893339827,0.08475431883672051,0,0.0,8,0.0061522980889109685,0.5755313267051705,1.4875980147444174,2.4437674570858903,3.274092236386983,6.134902132204429,4.019605016935241
tornillo31.jpg,0,tornillo,53,11961.0,1396.8367772102356,0.045627593994140625,2.7281968304887414,1.854368932038835,0.5990084134615384,0.729818780889621,0.0770346355678426,0,0.0,6,0.004295419549292802,0.5487703624058935,1.383459533717082,2.3797018185224896,3.1408929780129493,5.90485170589698,3.837020103998433
tornillo32.jpg,0,tornillo,59,12674.5,1754.4662812948227,0.04834938049316406,3.4266919556539506,1.614667631421959,0.4091716167355372,0.6726549024810933,0.05174288594580058,0,0.0,8,0.004559791251215087,0.559821394815049,1.4290259658100688,2.362976353732773,3.1092101420903044,5.845641638162719,3.823807220368153
tornillo33.jpg,0,tornillo,72,9778.5,1867.4023529291153,0.03730201721191406,3.6472702205646783,3.722899848470425,0.18724149816176472,0.5511653467857848,0.03523759832827933,0,0.0,6,0.0032130194066579683,0.13669544889269739,0.3057370536880527,2.735440582963314,3.2036034993831306,6.180927715745641,3.3748080276484154
tornillo34.jpg,0,tornillo,47,9915.0,1766.8510580062866,0.037822723388671875,3.4508809726685286,3.235545995255925,0.3939526382708201,0.5625691508978978,0.03991192738347301,0,0.0,7,0.003961850642859956,0.16252382809414445,0.3608294435648897,2.850282407142777,3.4420481512163277,6.58958450723683,3.6255304520470335
tornillo35.jpg,0,tornillo,75,9889.0,1880.1891505718231,0.037723541259765625,3.672244434710592,3.6230597189046985,0.219482421875,0.5715524216853543,0.03515273791995965,0,0.0,8,0.004254891055810504,0.14993919070642192,0.33316579690184817,3.2794113534392944,4.162594315158663,7.884192805043715,4.330278973069817
tornillo36.jpg,0,tornillo,72,10162.5,2050.054155945778,0.03876686096191406,4.0040120233315974,3.651783714449609,0.19860269689271057,0.5676264417571983,0.03038643528712062,0,0.0,6,0.0029267519507219764,0.16616096688139678,0.3681874367532652,3.1165530024093893,3.862387245633688,7.400708122307617,4.121332728383704
tornillo37.jpg,0,tornillo,67,11869.5,1468.760656952858,0.04527854919433594,2.8686731581110507,1.4774295330116158,0.40143060064935066,0.7404323009263591,0.06914172768137085,0,0.0,9,0.006127615113732494,0.590882694387309,1.5799546678615186,2.375344654996244,3.416594469180994,6.319180893105409,4.2143576494834845
